gen,pop-id, pop-size, hetero., mean-phenotype, optimal-phenotype
3545,p1,1190,1.56369e-05,9.96219,10
3546,p1,1302,1.5259e-05,9.96376,10
3547,p1,1194,1.56598e-05,9.96651,10
3548,p1,1391,1.45568e-05,9.96642,10
3549,p1,1330,1.47047e-05,9.97217,10
3550,p1,1310,1.49908e-05,9.95496,10
3551,p1,1448,1.4022e-05,9.99501,10
3552,p1,1405,1.34986e-05,9.96265,10
3553,p1,1344,1.2815e-05,9.94331,10
3554,p1,1293,1.3155e-05,9.9921,10
3555,p1,1255,1.32e-05,9.9644,10
3556,p1,1414,1.21428e-05,9.98103,10
3557,p1,1268,1.25041e-05,9.96957,10
3558,p1,1181,1.17798e-05,9.98976,10
3559,p1,1307,1.26223e-05,9.97528,10
3560,p1,1560,1.27175e-05,9.98388,10
3561,p1,1273,1.34221e-05,9.98562,10
3562,p1,1320,1.41305e-05,9.98813,10
3563,p1,1344,1.38765e-05,10.0057,10
3564,p1,1306,1.34187e-05,9.9815,10
3565,p1,1353,1.38413e-05,9.97517,10
3566,p1,1200,1.35517e-05,9.98993,10
3567,p1,1234,1.27719e-05,9.98444,10
3568,p1,1396,1.35618e-05,10.0023,10
3569,p1,1273,1.36574e-05,9.99349,10
3570,p1,1318,1.34111e-05,9.98918,10
3571,p1,1344,1.35636e-05,9.99949,10
3572,p1,1295,1.4507e-05,10.0036,10
3573,p1,1353,1.49818e-05,10.0235,10
3574,p1,1355,1.57258e-05,10.0423,10
3575,p1,1368,1.65277e-05,10.0464,10
3576,p1,1178,1.56551e-05,10.009,10
3577,p1,1458,1.58062e-05,10.0095,10
3578,p1,1237,1.63606e-05,10.017,10
3579,p1,1241,1.63685e-05,10.0268,10
3580,p1,1373,1.58608e-05,9.99482,10
3581,p1,1368,1.58254e-05,10.0049,10
3582,p1,1270,1.59528e-05,9.9965,10
3583,p1,1276,1.61006e-05,9.9949,10
3584,p1,1314,1.62255e-05,10.0123,10
3585,p1,1323,1.72123e-05,10.0258,10
3586,p1,1336,1.72042e-05,10.0047,10
3587,p1,1229,1.74965e-05,10.004,10
3588,p1,1266,1.81024e-05,10.0107,10
3589,p1,1385,1.67605e-05,9.98183,10
3590,p1,1207,1.5757e-05,9.9955,10
3591,p1,1190,1.65945e-05,10.0101,10
3592,p1,1403,1.63006e-05,10.0097,10
3593,p1,1399,1.56128e-05,9.9813,10
3594,p1,1242,1.50847e-05,9.98398,10
3595,p1,1332,1.57246e-05,9.98195,10
3596,p1,1305,1.59726e-05,10.0172,10
3597,p1,1179,1.56687e-05,9.97871,10
3598,p1,1455,1.55272e-05,9.98356,10
3599,p1,1382,1.60667e-05,9.99841,10
3600,p1,1337,1.57151e-05,10.0193,10
3601,p1,1335,1.65668e-05,10.0091,10
3602,p1,1348,1.70119e-05,9.98788,10
3603,p1,1329,1.59185e-05,9.99113,10
3604,p1,1343,1.57544e-05,10.0063,10
3605,p1,1195,1.70755e-05,10.008,10
3606,p1,1463,1.74005e-05,9.9971,10
3607,p1,1400,1.72405e-05,9.98868,10
3608,p1,1204,1.70998e-05,9.97822,10
3609,p1,1421,1.71905e-05,9.9923,10
3610,p1,1416,1.67753e-05,9.97878,10
3611,p1,1537,1.79735e-05,9.97674,10
3612,p1,1246,1.82378e-05,10.0021,10
3613,p1,1347,1.83535e-05,9.9719,10
3614,p1,1459,1.88858e-05,9.98437,10
3615,p1,1301,1.85268e-05,9.98592,10
3616,p1,1356,1.84303e-05,9.961,10
3617,p1,1229,1.83728e-05,9.97147,10
3618,p1,1371,1.82847e-05,9.96573,10
3619,p1,1274,1.74664e-05,9.97035,10
3620,p1,1390,1.82348e-05,9.95403,10
3621,p1,1324,1.78233e-05,9.95704,10
3622,p1,1238,1.81248e-05,9.94916,10
3623,p1,1354,1.86747e-05,9.98365,10
3624,p1,1349,1.8096e-05,9.99654,10
3625,p1,1308,1.72425e-05,9.96996,10
3626,p1,1304,1.64496e-05,9.96105,10
3627,p1,1421,1.76038e-05,9.95111,10
3628,p1,1335,1.83702e-05,9.96792,10
3629,p1,1239,1.89288e-05,9.93405,10
3630,p1,1470,1.91705e-05,9.93992,10
3631,p1,1395,1.92265e-05,9.94427,10
3632,p1,1393,1.89418e-05,9.94631,10
3633,p1,1161,1.9073e-05,9.97081,10
3634,p1,1453,1.94725e-05,9.97311,10
3635,p1,1253,1.76737e-05,9.95308,10
3636,p1,1334,1.80689e-05,9.94584,10
3637,p1,1304,1.74157e-05,9.9729,10
3638,p1,1375,1.82163e-05,9.94224,10
3639,p1,1294,1.78725e-05,9.93777,10
3640,p1,1338,1.70423e-05,9.96156,10
3641,p1,1284,1.65612e-05,9.96477,10
3642,p1,1229,1.71382e-05,9.97669,10
3643,p1,1309,1.57149e-05,9.97346,10
3644,p1,1259,1.56166e-05,9.97392,10
3645,p1,1219,1.57679e-05,9.97223,10
3646,p1,1339,1.51733e-05,9.9909,10
3647,p1,1295,1.55536e-05,9.95582,10
3648,p1,1191,1.47149e-05,9.96724,10
3649,p1,1403,1.45955e-05,9.95947,10
3650,p1,1352,1.51763e-05,9.97135,10
3651,p1,1160,1.61124e-05,9.98923,10
3652,p1,1446,1.52608e-05,9.94597,10
3653,p1,1394,1.6115e-05,9.94996,10
3654,p1,1272,1.49709e-05,9.93158,10
3655,p1,1238,1.61472e-05,9.93387,10
3656,p1,1372,1.66718e-05,9.95072,10
3657,p1,1494,1.55756e-05,9.94971,10
3658,p1,1235,1.65504e-05,9.97473,10
3659,p1,1200,1.52169e-05,9.96481,10
3660,p1,1397,1.53583e-05,9.95756,10
3661,p1,1405,1.50797e-05,9.95107,10
3662,p1,1400,1.47383e-05,9.94949,10
3663,p1,1272,1.51792e-05,9.9557,10
3664,p1,1336,1.58677e-05,9.92459,10
3665,p1,1336,1.64185e-05,9.94601,10
3666,p1,1370,1.48869e-05,9.94104,10
3667,p1,1269,1.48173e-05,9.93261,10
3668,p1,1248,1.4986e-05,9.97079,10
3669,p1,1155,1.51092e-05,9.95191,10
3670,p1,1366,1.4794e-05,9.96505,10
3671,p1,1318,1.56022e-05,9.94881,10
3672,p1,1209,1.54801e-05,9.95472,10
3673,p1,1441,1.65098e-05,9.97652,10
3674,p1,1437,1.60111e-05,9.9691,10
3675,p1,1165,1.46632e-05,9.98886,10
3676,p1,1297,1.5889e-05,9.99292,10
3677,p1,1555,1.56959e-05,9.98069,10
3678,p1,1382,1.62872e-05,9.99444,10
3679,p1,1228,1.55926e-05,10.0225,10
3680,p1,1281,1.60856e-05,9.98438,10
3681,p1,1364,1.58084e-05,9.98884,10
3682,p1,1368,1.58537e-05,10.0052,10
3683,p1,1331,1.62579e-05,10.0207,10
3684,p1,1177,1.70463e-05,9.98176,10
3685,p1,1375,1.87432e-05,9.97845,10
3686,p1,1302,1.68441e-05,9.97398,10
3687,p1,1352,1.60723e-05,10.0122,10
3688,p1,1268,1.64074e-05,9.9722,10
3689,p1,1310,1.63907e-05,9.95548,10
3690,p1,1174,1.65884e-05,9.95928,10
3691,p1,1273,1.76103e-05,9.98435,10
3692,p1,1359,1.75368e-05,9.96943,10
3693,p1,1404,1.75228e-05,9.99738,10
3694,p1,1389,1.73485e-05,9.98901,10
3695,p1,1210,1.75981e-05,9.9865,10
3696,p1,1325,1.81861e-05,9.95307,10
3697,p1,1565,1.7636e-05,9.97193,10
3698,p1,1274,1.77279e-05,9.97834,10
3699,p1,1403,1.67875e-05,9.98357,10
3700,p1,1268,1.7761e-05,9.97544,10
3701,p1,1312,1.81784e-05,9.96973,10
3702,p1,1324,1.86278e-05,9.98273,10
3703,p1,1228,1.88e-05,10.0014,10
3704,p1,1372,1.95028e-05,10.0108,10
3705,p1,1317,1.90866e-05,10.0118,10
3706,p1,1323,1.88078e-05,10.0234,10
3707,p1,1312,1.87128e-05,10.0229,10
3708,p1,1337,1.9171e-05,10.0035,10
3709,p1,1406,1.86056e-05,9.978,10
3710,p1,1242,1.8185e-05,10.0004,10
3711,p1,1375,1.7082e-05,9.99701,10
3712,p1,1276,1.91534e-05,10.0068,10
3713,p1,1448,1.91526e-05,9.98956,10
3714,p1,1246,1.99257e-05,9.98574,10
3715,p1,1286,1.89668e-05,10.0037,10
3716,p1,1396,1.87269e-05,10.0017,10
3717,p1,1306,2.02334e-05,9.99716,10
3718,p1,1424,2.11801e-05,9.98228,10
3719,p1,1225,1.93976e-05,9.97193,10
3720,p1,1282,1.90723e-05,9.98205,10
3721,p1,1317,1.89569e-05,9.98267,10
3722,p1,1315,1.71011e-05,9.99202,10
3723,p1,1303,1.82201e-05,9.9849,10
3724,p1,1299,1.87087e-05,10.0018,10
3725,p1,1381,1.77643e-05,10.0194,10
3726,p1,1567,1.78827e-05,10.016,10
3727,p1,1093,1.78011e-05,9.99413,10
3728,p1,1307,1.62083e-05,10.0029,10
3729,p1,1295,1.67273e-05,10.0296,10
3730,p1,1362,1.57887e-05,10.0119,10
3731,p1,1395,1.6594e-05,10.0057,10
3732,p1,1249,1.65586e-05,9.98208,10
3733,p1,1246,1.74022e-05,9.9952,10
3734,p1,1344,1.68054e-05,9.9713,10
3735,p1,1273,1.75479e-05,9.995,10
3736,p1,1351,1.7367e-05,10.0158,10
3737,p1,1310,1.76081e-05,10.0273,10
3738,p1,1340,1.86754e-05,10.0133,10
3739,p1,1274,1.77682e-05,10.0335,10
3740,p1,1268,1.7423e-05,10.0411,10
3741,p1,1327,1.73987e-05,9.99673,10
3742,p1,1488,1.76655e-05,10.0298,10
3743,p1,1225,1.92959e-05,10.0229,10
3744,p1,1315,1.85421e-05,10.0042,10
3745,p1,1249,1.92975e-05,10.0292,10
3746,p1,1309,1.95561e-05,10.0147,10
3747,p1,1226,2.00624e-05,10.0133,10
3748,p1,1336,1.76791e-05,10.005,10
3749,p1,1443,1.82884e-05,9.9979,10
3750,p1,1229,1.85772e-05,9.96621,10
3751,p1,1230,1.88183e-05,9.97197,10
3752,p1,1384,1.77693e-05,9.99027,10
3753,p1,1412,2.02476e-05,9.98794,10
3754,p1,1208,1.82557e-05,10.0151,10
3755,p1,1283,1.8355e-05,10.0091,10
3756,p1,1412,1.91874e-05,10.0208,10
3757,p1,1459,1.86739e-05,9.98875,10
3758,p1,1294,1.9977e-05,9.99175,10
3759,p1,1189,1.8121e-05,9.99868,10
3760,p1,1262,1.89442e-05,9.99943,10
3761,p1,1331,1.83549e-05,9.99233,10
3762,p1,1377,1.85347e-05,10.0037,10
3763,p1,1279,1.85793e-05,10.0278,10
3764,p1,1335,1.94207e-05,10.0145,10
3765,p1,1219,1.72407e-05,10.021,10
3766,p1,1260,1.97264e-05,10.0168,10
3767,p1,1270,1.82958e-05,10.023,10
3768,p1,1245,2.04115e-05,10.0145,10
3769,p1,1222,1.95243e-05,10.006,10
3770,p1,1314,1.84342e-05,10.0131,10
3771,p1,1333,1.88568e-05,10.0035,10
3772,p1,1308,1.92848e-05,10.0043,10
3773,p1,1335,1.98287e-05,9.99929,10
3774,p1,1284,1.95243e-05,10.0022,10
3775,p1,1250,1.97563e-05,10.0004,10
3776,p1,1338,2.03707e-05,9.99492,10
3777,p1,1412,2.14483e-05,10.0079,10
3778,p1,1293,2.26506e-05,10.0254,10
3779,p1,1403,2.18156e-05,10.0345,10
3780,p1,1420,2.2645e-05,10.0291,10
3781,p1,1135,2.14056e-05,10.0414,10
3782,p1,1372,2.22459e-05,10.0369,10
3783,p1,1230,2.17736e-05,10.0064,10
3784,p1,1301,2.18596e-05,10.0126,10
3785,p1,1260,2.14534e-05,10.0307,10
3786,p1,1331,2.20318e-05,10.0309,10
3787,p1,1306,2.16493e-05,10.016,10
3788,p1,1454,2.04013e-05,10.0174,10
3789,p1,1258,2.06409e-05,9.99797,10
3790,p1,1395,2.08915e-05,10.0212,10
3791,p1,1333,2.06302e-05,10.0469,10
3792,p1,1246,1.83871e-05,10.0445,10
3793,p1,1410,1.87381e-05,10.0376,10
3794,p1,1180,1.9467e-05,10.0497,10
3795,p1,1317,1.92928e-05,10.031,10
3796,p1,1344,1.96397e-05,10.029,10
3797,p1,1411,1.94307e-05,10.0357,10
3798,p1,1420,1.75636e-05,10.0316,10
3799,p1,1377,1.94499e-05,10.0253,10
3800,p1,1365,1.91495e-05,10.0208,10
3801,p1,1333,1.83897e-05,10.0043,10
3802,p1,1340,1.84887e-05,10.0237,10
3803,p1,1270,1.98793e-05,10.0268,10
3804,p1,1384,1.90722e-05,10.0186,10
3805,p1,1354,2.04873e-05,10.02,10
3806,p1,1247,1.8491e-05,10.0161,10
3807,p1,1210,2.06779e-05,10.0211,10
3808,p1,1436,2.08792e-05,10.0183,10
3809,p1,1232,2.05726e-05,10.0261,10
3810,p1,1335,2.09404e-05,10.0294,10
3811,p1,1324,2.14951e-05,10.0232,10
3812,p1,1300,2.2271e-05,10.0282,10
3813,p1,1172,2.1053e-05,10.0009,10
3814,p1,1307,2.12415e-05,9.99304,10
3815,p1,1275,2.16034e-05,10.0039,10
3816,p1,1405,2.13108e-05,10.0261,10
3817,p1,1225,2.03537e-05,10.0411,10
3818,p1,1328,2.18837e-05,10.0334,10
3819,p1,1394,2.23392e-05,10.0232,10
3820,p1,1264,2.17755e-05,10.0001,10
3821,p1,1432,2.2096e-05,10.02,10
3822,p1,1291,2.04976e-05,9.98768,10
3823,p1,1339,2.21806e-05,9.9716,10
3824,p1,1345,2.10503e-05,9.97903,10
3825,p1,1328,2.18067e-05,9.99223,10
3826,p1,1149,2.16064e-05,9.99635,10
3827,p1,1427,2.12248e-05,10.001,10
3828,p1,1347,2.13456e-05,9.98736,10
3829,p1,1361,2.19669e-05,9.98706,10
3830,p1,1297,2.1215e-05,10.0037,10
3831,p1,1345,2.24119e-05,10.0141,10
3832,p1,1282,2.17644e-05,10.0263,10
3833,p1,1186,2.23104e-05,10.0134,10
3834,p1,1376,2.2605e-05,10.0152,10
3835,p1,1399,2.29876e-05,9.98949,10
3836,p1,1430,2.26548e-05,10.0056,10
3837,p1,1216,2.22407e-05,10.0098,10
3838,p1,1430,2.23231e-05,10.0053,10
3839,p1,1332,2.30293e-05,9.99884,10
3840,p1,1318,2.39977e-05,9.9956,10
3841,p1,1284,2.40837e-05,10.0082,10
3842,p1,1268,2.32788e-05,10.0073,10
3843,p1,1403,2.36048e-05,10.0015,10
3844,p1,1254,2.31571e-05,9.98473,10
3845,p1,1364,2.27309e-05,9.98253,10
3846,p1,1441,2.33352e-05,9.95934,10
3847,p1,1318,2.2394e-05,9.98177,10
3848,p1,1315,2.2794e-05,10.0005,10
3849,p1,1247,2.16366e-05,9.96563,10
3850,p1,1249,2.11787e-05,9.97799,10
3851,p1,1257,2.19804e-05,9.9896,10
3852,p1,1232,2.21277e-05,9.98189,10
3853,p1,1399,2.21789e-05,9.99983,10
3854,p1,1393,2.23754e-05,9.99608,10
3855,p1,1306,2.32177e-05,10.012,10
3856,p1,1301,2.22666e-05,10.0187,10
3857,p1,1320,2.10217e-05,10.0004,10
3858,p1,1308,2.08555e-05,9.98587,10
3859,p1,1199,2.20712e-05,10.0023,10
3860,p1,1378,2.12914e-05,9.97827,10
3861,p1,1242,2.1299e-05,9.99066,10
3862,p1,1287,2.18018e-05,9.99396,10
3863,p1,1395,2.18937e-05,10.0033,10
3864,p1,1154,2.19885e-05,9.99466,10
3865,p1,1462,2.17617e-05,9.98713,10
3866,p1,1208,2.09936e-05,9.99262,10
3867,p1,1315,2.21033e-05,9.96216,10
3868,p1,1373,2.31957e-05,9.97816,10
3869,p1,1271,2.26663e-05,9.97208,10
3870,p1,1332,2.33145e-05,9.98596,10
3871,p1,1438,2.39509e-05,9.98011,10
3872,p1,1272,2.34777e-05,9.97216,10
3873,p1,1292,2.46054e-05,9.97302,10
3874,p1,1366,2.38227e-05,9.98993,10
3875,p1,1285,2.46368e-05,9.98187,10
3876,p1,1159,2.51138e-05,9.99069,10
3877,p1,1386,2.63719e-05,9.98242,10
3878,p1,1168,2.53318e-05,9.9969,10
3879,p1,1351,2.46745e-05,10.004,10
3880,p1,1391,2.53071e-05,9.98848,10
3881,p1,1208,2.60539e-05,10.0179,10
3882,p1,1375,2.53266e-05,9.98169,10
3883,p1,1325,2.42342e-05,9.97371,10
3884,p1,1296,2.46421e-05,10.0106,10
3885,p1,1339,2.58228e-05,10.0129,10
3886,p1,1325,2.67632e-05,10.0085,10
3887,p1,1180,2.57376e-05,9.98154,10
3888,p1,1386,2.74583e-05,9.98635,10
3889,p1,1384,2.74003e-05,9.99735,10
3890,p1,1407,2.8313e-05,9.98933,10
3891,p1,1232,2.82905e-05,10.0012,10
3892,p1,1259,2.70345e-05,10.0069,10
3893,p1,1310,2.73251e-05,10.0087,10
3894,p1,1337,2.73375e-05,10.0117,10
3895,p1,1297,2.78391e-05,9.99165,10
3896,p1,1381,2.78213e-05,10.0285,10
3897,p1,1431,2.69766e-05,10.0136,10
3898,p1,1284,2.64579e-05,10.0111,10
3899,p1,1380,2.74948e-05,10.0293,10
3900,p1,1373,2.87141e-05,10.0263,10
3901,p1,1400,2.79651e-05,10.0169,10
3902,p1,1167,2.71526e-05,10.0231,10
3903,p1,1239,2.69036e-05,10.0028,10
3904,p1,1427,2.7533e-05,10.0109,10
3905,p1,1293,2.91647e-05,9.99692,10
3906,p1,1352,2.8775e-05,10.0077,10
3907,p1,1323,2.96781e-05,10.0261,10
3908,p1,1335,2.9296e-05,10.0282,10
3909,p1,1385,2.84124e-05,10.0126,10
3910,p1,1212,2.84743e-05,10.0364,10
3911,p1,1344,2.99892e-05,10.0111,10
3912,p1,1385,3.07073e-05,10.0121,10
3913,p1,1266,3.05031e-05,10.01,10
3914,p1,1271,2.92371e-05,9.99219,10
3915,p1,1392,3.10769e-05,9.96678,10
3916,p1,1386,3.1926e-05,9.98856,10
3917,p1,1287,3.12736e-05,9.99447,10
3918,p1,1250,3.11059e-05,9.99616,10
3919,p1,1356,3.07113e-05,9.98248,10
3920,p1,1285,3.05095e-05,9.97983,10
3921,p1,1302,3.10351e-05,10.0114,10
3922,p1,1230,3.28247e-05,10.007,10
3923,p1,1350,3.16052e-05,10.0101,10
3924,p1,1331,3.10541e-05,10.0042,10
3925,p1,1572,2.97126e-05,10.024,10
3926,p1,1174,3.25898e-05,10.0128,10
3927,p1,1126,3.42272e-05,10.0166,10
3928,p1,1375,3.29394e-05,9.99493,10
3929,p1,1442,3.28953e-05,9.99234,10
3930,p1,1250,3.33321e-05,9.99028,10
3931,p1,1251,3.35067e-05,9.9874,10
3932,p1,1291,3.36051e-05,9.988,10
3933,p1,1489,3.41523e-05,10.0063,10
3934,p1,1290,3.53983e-05,9.99293,10
3935,p1,1196,3.44683e-05,10.0018,10
3936,p1,1493,3.5057e-05,9.99816,10
3937,p1,1357,3.51013e-05,10.0035,10
3938,p1,1377,3.53136e-05,9.98761,10
3939,p1,1357,3.47278e-05,10.0194,10
3940,p1,1283,3.54504e-05,10.028,10
3941,p1,1236,3.56308e-05,10.0155,10
3942,p1,1387,3.77279e-05,10.0324,10
3943,p1,1353,3.58739e-05,10.0367,10
3944,p1,1370,3.65982e-05,10.0315,10
3945,p1,1238,3.74978e-05,10.0314,10
3946,p1,1327,3.71168e-05,10.0527,10
3947,p1,1270,3.62195e-05,10.0208,10
3948,p1,1359,3.66675e-05,10.0513,10
3949,p1,1380,3.54276e-05,10.0044,10
3950,p1,1226,3.61893e-05,9.99974,10
3951,p1,1204,3.62946e-05,10.0046,10
3952,p1,1404,3.60726e-05,9.99021,10
3953,p1,1480,3.57689e-05,10.0132,10
3954,p1,1271,3.73456e-05,10.0028,10
3955,p1,1351,3.66772e-05,10.0285,10
3956,p1,1358,3.69979e-05,9.97747,10
3957,p1,1193,3.65391e-05,10.017,10
3958,p1,1276,3.72868e-05,10.0097,10
3959,p1,1276,3.6499e-05,9.99388,10
3960,p1,1499,3.6496e-05,10.0137,10
3961,p1,1295,3.75409e-05,10.0033,10
3962,p1,1221,3.68569e-05,9.97742,10
3963,p1,1313,3.75963e-05,9.99883,10
3964,p1,1479,3.6751e-05,9.99831,10
3965,p1,1311,3.69055e-05,9.99185,10
3966,p1,1254,3.71919e-05,9.99103,10
3967,p1,1358,3.85448e-05,9.97961,10
3968,p1,1359,3.65308e-05,9.99499,10
3969,p1,1339,3.72631e-05,9.9783,10
3970,p1,1258,3.6627e-05,9.97361,10
3971,p1,1343,3.64889e-05,9.97646,10
3972,p1,1359,3.57489e-05,9.96214,10
3973,p1,1333,3.48953e-05,10.0053,10
3974,p1,1232,3.5337e-05,9.98967,10
3975,p1,1342,3.54258e-05,10.0076,10
3976,p1,1360,3.60517e-05,10.0066,10
3977,p1,1407,3.44215e-05,10.0127,10
3978,p1,1131,3.60261e-05,10.0155,10
3979,p1,1299,3.52992e-05,10.0067,10
3980,p1,1312,3.64191e-05,10.019,10
3981,p1,1275,3.70116e-05,10.0137,10
3982,p1,1333,3.69077e-05,10.0141,10
3983,p1,1377,3.68172e-05,10.0109,10
3984,p1,1218,3.74905e-05,10.0068,10
3985,p1,1187,3.62517e-05,10.0045,10
3986,p1,1362,3.68071e-05,10.0051,10
3987,p1,1319,3.71468e-05,10.0358,10
3988,p1,1387,3.77659e-05,10.0383,10
3989,p1,1306,3.62197e-05,10.0383,10
3990,p1,1388,3.67661e-05,10.0143,10
3991,p1,1287,3.89223e-05,10.0201,10
3992,p1,1320,3.84792e-05,10.0511,10
3993,p1,1307,3.8574e-05,10.0472,10
3994,p1,1289,3.89826e-05,10.0351,10
3995,p1,1371,3.94065e-05,10.0155,10
3996,p1,1324,3.90823e-05,10.03,10
3997,p1,1347,3.86905e-05,10.0272,10
3998,p1,1355,4.00142e-05,10.0229,10
3999,p1,1361,4.09248e-05,10.024,10
4000,p1,1257,3.96831e-05,10.0296,10
4001,p1,1441,4.00413e-05,10.0198,10
4002,p1,1347,4.07845e-05,10.0152,10
4003,p1,1337,4.09902e-05,10.0262,10
4004,p1,1249,4.16291e-05,10.0146,10
4005,p1,1182,4.04524e-05,10.0549,10
4006,p1,1324,4.15472e-05,10.0451,10
4007,p1,1345,4.17328e-05,10.038,10
4008,p1,1249,4.27365e-05,10.0543,10
4009,p1,1207,4.10995e-05,10.0525,10
4010,p1,1266,3.96916e-05,10.0546,10
4011,p1,1317,4.04436e-05,10.0506,10
4012,p1,1269,4.07651e-05,10.0252,10
4013,p1,1260,3.9522e-05,10.0293,10
4014,p1,1328,4.02742e-05,10.0306,10
4015,p1,1473,4.14318e-05,10.028,10
4016,p1,1369,3.96269e-05,10.0395,10
4017,p1,1304,4.08871e-05,10.0608,10
4018,p1,1296,4.17388e-05,10.0361,10
4019,p1,1370,4.11005e-05,10.0483,10
4020,p1,1281,3.98907e-05,10.038,10
4021,p1,1299,3.95886e-05,10.0428,10
4022,p1,1260,4.08353e-05,10.0439,10
4023,p1,1334,4.12093e-05,10.032,10
4024,p1,1424,4.06508e-05,10.0245,10
4025,p1,1156,4.2196e-05,10.0363,10
4026,p1,1344,4.15873e-05,10.0328,10
4027,p1,1396,4.16883e-05,10.0263,10
4028,p1,1246,4.31162e-05,10.0207,10
4029,p1,1230,4.33531e-05,10.0275,10
4030,p1,1319,4.3621e-05,10.0212,10
4031,p1,1338,4.39517e-05,9.9955,10
4032,p1,1347,4.44593e-05,10.0268,10
4033,p1,1316,4.48372e-05,10.0419,10
4034,p1,1303,4.33549e-05,10.0566,10
4035,p1,1223,4.38408e-05,10.0245,10
4036,p1,1272,4.33789e-05,10.0132,10
4037,p1,1297,4.34166e-05,10.0325,10
4038,p1,1391,4.38971e-05,10.0269,10
4039,p1,1388,4.33067e-05,10.0188,10
4040,p1,1395,4.23152e-05,10.017,10
4041,p1,1355,4.2628e-05,10.0192,10
4042,p1,1453,4.37454e-05,10.01,10
4043,p1,1345,4.4496e-05,10.0206,10
4044,p1,1237,4.40187e-05,10.0355,10
4045,p1,1329,4.41891e-05,10.0156,10
4046,p1,1294,4.35079e-05,9.97168,10
4047,p1,1419,4.43089e-05,9.96749,10
4048,p1,1268,4.34256e-05,9.96921,10
4049,p1,1453,4.3584e-05,9.9689,10
4050,p1,1134,4.3168e-05,9.98409,10
4051,p1,1367,4.40843e-05,9.97661,10
4052,p1,1430,4.39487e-05,9.98087,10
4053,p1,1297,4.31881e-05,9.99078,10
4054,p1,1317,4.34531e-05,9.98783,10
4055,p1,1247,4.43914e-05,9.99265,10
4056,p1,1252,4.48098e-05,9.9988,10
4057,p1,1538,4.45769e-05,10.0081,10
4058,p1,1371,4.55388e-05,10.0177,10
4059,p1,1305,4.51398e-05,10.0006,10
4060,p1,1394,4.40484e-05,10.0239,10
4061,p1,1365,4.46762e-05,10.0228,10
4062,p1,1325,4.64759e-05,10.0196,10
4063,p1,1297,4.70558e-05,9.99168,10
4064,p1,1308,4.46045e-05,10.0488,10
4065,p1,1337,4.65801e-05,10.0315,10
4066,p1,1362,4.8194e-05,10.0262,10
4067,p1,1203,4.90818e-05,10.032,10
4068,p1,1332,4.81823e-05,10.0436,10
4069,p1,1238,4.93158e-05,10.0207,10
4070,p1,1365,4.90317e-05,10.0014,10
4071,p1,1401,4.81539e-05,9.97106,10
4072,p1,1329,4.86289e-05,10.0124,10
4073,p1,1358,4.86834e-05,10.0011,10
4074,p1,1327,4.82682e-05,9.9962,10
4075,p1,1317,4.83974e-05,10.0013,10
4076,p1,1395,4.91022e-05,10.0013,10
4077,p1,1327,4.94509e-05,9.98009,10
4078,p1,1354,4.7789e-05,10.0031,10
4079,p1,1407,4.91624e-05,9.99691,10
4080,p1,1284,4.81782e-05,9.99067,10
4081,p1,1344,4.88905e-05,9.97318,10
4082,p1,1276,4.79785e-05,9.97691,10
4083,p1,1416,4.89747e-05,10.0113,10
4084,p1,1224,4.85483e-05,9.9985,10
4085,p1,1405,4.78779e-05,9.99856,10
4086,p1,1342,4.80626e-05,10.0213,10
4087,p1,1236,4.95473e-05,9.97031,10
4088,p1,1284,4.94243e-05,9.98734,10
4089,p1,1303,5.02928e-05,9.98967,10
4090,p1,1488,5.08091e-05,9.98566,10
4091,p1,1282,5.06732e-05,9.96365,10
4092,p1,1186,5.12797e-05,9.99096,10
4093,p1,1253,5.25488e-05,9.97652,10
4094,p1,1423,5.09958e-05,9.96185,10
4095,p1,1310,5.09483e-05,9.97459,10
4096,p1,1165,5.10163e-05,9.96662,10
4097,p1,1391,5.03437e-05,9.99986,10
4098,p1,1447,5.17015e-05,9.9934,10
4099,p1,1345,5.13639e-05,10.0117,10
4100,p1,1249,5.06438e-05,10.0323,10
4101,p1,1161,5.1653e-05,9.97591,10
4102,p1,1326,5.17327e-05,10.0111,10
4103,p1,1344,5.12985e-05,10.0063,10
4104,p1,1422,5.04957e-05,10.0224,10
4105,p1,1435,5.19043e-05,10.0231,10
4106,p1,1335,5.23224e-05,10.0338,10
4107,p1,1465,5.02312e-05,10.0039,10
4108,p1,1516,5.2096e-05,10.0228,10
4109,p1,1119,5.1102e-05,10.0139,10
4110,p1,1342,5.03657e-05,10.0208,10
4111,p1,1342,5.02645e-05,9.99193,10
4112,p1,1410,5.12317e-05,10.0067,10
4113,p1,1282,5.12561e-05,10.0188,10
4114,p1,1353,5.14727e-05,10.0169,10
4115,p1,1463,5.05791e-05,10.0029,10
4116,p1,1269,5.19878e-05,10.0219,10
4117,p1,1206,5.18527e-05,10.0109,10
4118,p1,1348,5.17518e-05,9.99522,10
4119,p1,1391,5.09991e-05,10.0212,10
4120,p1,1318,5.21901e-05,9.99624,10
4121,p1,1244,5.08201e-05,9.99164,10
4122,p1,1264,5.09606e-05,10.0171,10
4123,p1,1406,5.14525e-05,10.0127,10
4124,p1,1251,5.08801e-05,10.0096,10
4125,p1,1183,5.01977e-05,10.0084,10
4126,p1,1428,5.16453e-05,9.99835,10
4127,p1,1473,5.24212e-05,10.0113,10
